 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
0.620499,-13.0943,0.0110064,-1.59154,22.3407,11.1184,0.766854,0.847358,-0.0265433,-0.999648,-0.11976,0.0532332,3.66513,3.62228,3.6283,3.64477,0.646824,-0.96682,-0.74004
0.62015,-13.0709,0.0111067,-1.59099,22.3939,11.0594,0.762941,0.840496,-0.0276853,-0.999617,-0.121222,0.0533167,3.71982,3.67543,3.68153,3.69869,0.641427,-0.961396,-0.741135
0.619707,-13.0483,0.0112032,-1.59043,22.4472,11.0001,0.762721,0.837326,-0.0288377,-0.999584,-0.122749,0.0534017,3.7747,3.72856,3.73483,3.7527,0.639654,-0.959727,-0.742199
0.61917,-13.0264,0.0112956,-1.58987,22.5006,10.9406,0.765905,0.837295,-0.0300005,-0.99955,-0.124341,0.0534882,3.82978,3.78168,3.78822,3.8068,0.641219,-0.96126,-0.743233
0.618538,-13.0053,0.0113839,-1.5893,22.5541,10.8809,0.767231,0.835249,-0.0311736,-0.999514,-0.125999,0.0535763,3.8849,3.83495,3.8417,3.86098,0.640859,-0.960843,-0.744236
0.617808,-12.9848,0.0114682,-1.58873,22.6077,10.821,0.767702,0.832298,-0.0323568,-0.999476,-0.127724,0.0536657,3.9401,3.88833,3.89527,3.91526,0.639576,-0.959586,-0.745209
0.616981,-12.9651,0.0115485,-1.58816,22.6613,10.7608,0.769502,0.830498,-0.03355,-0.999437,-0.129517,0.0537568,3.99544,3.94176,3.94893,3.96963,0.639552,-0.959547,-0.74615
0.616054,-12.946,0.0116248,-1.58758,22.7151,10.7004,0.772066,0.829378,-0.0347531,-0.999396,-0.131378,0.0538494,4.05092,3.99526,4.00268,4.02409,0.640222,-0.960255,-0.747059
0.615027,-12.9276,0.011697,-1.587,22.769,10.6398,0.773999,0.827474,-0.0359659,-0.999353,-0.133308,0.0539436,4.10648,4.04888,4.05652,4.07864,0.640191,-0.960247,-0.747936
0.613898,-12.9098,0.0117652,-1.58641,22.8229,10.5788,0.776245,0.825764,-0.0371883,-0.999308,-0.135308,0.0540393,4.16215,4.10258,4.11046,4.13329,0.6404,-0.9605,-0.748781
0.612666,-12.876,0.0118895,-1.58523,22.8769,10.4562,0.778963,0.824237,-0.0384203,-0.999262,-0.137379,0.0541367,4.21796,4.15636,4.16449,4.18803,0.641009,-0.961007,-0.749593
0.61133,-12.86,0.0119456,-1.58463,22.9311,10.3944,0.779759,0.820712,-0.0396616,-0.999213,-0.139521,0.0542355,4.27379,4.21032,4.21862,4.24287,0.639624,-0.959588,-0.750371
0.60989,-12.8446,0.0119976,-1.58403,22.9853,10.3324,0.781495,0.818505,-0.0409121,-0.999163,-0.141736,0.054336,4.32977,4.26432,4.27285,4.2978,0.639104,-0.959556,-0.751116
0.608343,-12.8298,0.0120456,-1.58343,23.0396,10.27,0.785728,0.817773,-0.0421717,-0.99911,-0.144025,0.0544381,4.38597,4.31835,4.32718,4.35284,0.641004,-0.96107,-0.751827
0.606689,-12.8154,0.0120896,-1.58283,23.0941,10.2074,0.79388,0.821117,-0.0434404,-0.999056,-0.146387,0.0545419,4.44246,4.3723,4.38162,4.40797,0.646744,-0.966729,-0.752503
0.604926,-12.8017,0.0121296,-1.58222,23.1486,10.1444,0.80272,0.825079,-0.0447178,-0.999,-0.148824,0.0546473,4.4991,4.42631,4.43615,4.4632,0.653094,-0.973078,-0.753145
0.603054,-12.7884,0.0121654,-1.58161,23.2033,10.0811,0.802381,0.819774,-0.046004,-0.998941,-0.151337,0.0547542,4.55545,4.48083,4.4908,4.51854,0.650195,-0.970242,-0.753752
0.601071,-12.7756,0.0121971,-1.581,23.258,10.0175,0.797867,0.810047,-0.0472987,-0.998881,-0.153925,0.054863,4.61172,4.53566,4.54555,4.57398,0.643048,-0.963066,-0.754323
0.598976,-12.7633,0.0122249,-1.58039,23.3129,9.95353,0.797244,0.804082,-0.0486019,-0.998818,-0.156592,0.0549733,4.66827,4.59044,4.60041,4.62952,0.63971,-0.959724,-0.75486
0.596768,-12.7514,0.0122487,-1.57978,23.3679,9.88921,0.799386,0.800614,-0.0499134,-0.998754,-0.159336,0.0550854,4.72507,4.64521,4.65538,4.68517,0.639053,-0.958952,-0.75536
0.594445,-12.74,0.0122685,-1.57917,23.4229,9.82452,0.803556,0.799096,-0.0512331,-0.998687,-0.162159,0.0551991,4.78209,4.69998,4.71046,4.74092,0.640341,-0.960205,-0.755824
0.592008,-12.7183,0.0122964,-1.57794,23.4781,9.69404,0.81107,0.800858,-0.0525608,-0.998618,-0.165062,0.0553145,4.83941,4.75468,4.76566,4.79678,0.644887,-0.964813,-0.756252
0.589454,-12.7081,0.0123045,-1.57733,23.5335,9.62822,0.822441,0.806304,-0.0538965,-0.998547,-0.168045,0.0554316,4.89707,4.80929,4.82097,4.85274,0.6532,-0.973178,-0.756643
0.586783,-12.6982,0.0123088,-1.57671,23.5889,9.562,0.838371,0.816072,-0.0552399,-0.998473,-0.17111,0.0555505,4.95513,4.86374,4.8764,4.90882,0.665981,-0.985936,-0.756997
0.583994,-12.6887,0.0123093,-1.5761,23.6444,9.49537,0.848118,0.819439,-0.056591,-0.998397,-0.174256,0.0556711,5.013,4.91863,4.93195,4.965,0.672502,-0.992382,-0.757314
0.581085,-12.6795,0.0123055,-1.57548,23.7001,9.42832,0.837639,0.802612,-0.0579496,-0.99832,-0.177485,0.0557934,5.06984,4.97479,4.98762,5.0213,0.658746,-0.978749,-0.757593
0.578055,-12.6709,0.0122994,-1.57486,23.7559,9.36083,0.830415,0.788645,-0.0593156,-0.998239,-0.180799,0.0559175,5.12696,5.03093,5.04342,5.07771,0.648154,-0.968055,-0.757835
0.574903,-12.6617,0.0122849,-1.57425,23.8118,9.29291,0.827199,0.778724,-0.0606889,-0.998157,-0.184196,0.0560434,5.18443,5.08697,5.09933,5.13423,0.641479,-0.961484,-0.758039
0.571629,-12.6543,0.0122769,-1.57364,23.8679,9.22453,0.827963,0.77255,-0.0620692,-0.998072,-0.187678,0.0561709,5.24225,5.14291,5.15538,5.19086,0.638688,-0.958739,-0.758205
0.568231,-12.6465,0.0122485,-1.57302,23.924,9.15569,0.831309,0.768691,-0.0634567,-0.997985,-0.191247,0.0563007,5.30036,5.19883,5.21155,5.24761,0.638386,-0.958389,-0.758333
0.564708,-12.6315,0.0122864,-1.5718,23.9803,9.01658,0.837273,0.767249,-0.0648503,-0.997895,-0.194903,0.0564301,5.35877,5.25471,5.26785,5.30447,0.640608,-0.960537,-0.758422
0.56106,-12.6509,0.0119224,-1.57118,24.0368,8.94627,0.847283,0.769684,-0.0662537,-0.997803,-0.198646,0.0565703,5.41759,5.31046,5.32428,5.36145,0.646775,-0.966639,-0.758473
0.557284,-12.8113,0.0097575,-1.57064,24.0933,8.87528,0.853103,0.767768,-0.0676508,-0.997709,-0.202478,0.0567615,5.47626,5.36661,5.38085,5.41855,0.648671,-0.968486,-0.758485
0.553387,-13.0869,0.0060293,-1.57024,24.1501,8.80281,0.850034,0.756809,-0.0689437,-0.997621,-0.206395,0.0569745,5.53437,5.42359,5.43761,5.47576,0.641617,-0.961404,-0.758465
0.549386,-13.2363,0.0038284,-1.57,24.2071,8.72816,0.851012,0.749761,-0.0700675,-0.997542,-0.210389,0.0571667,5.59271,5.48055,5.49459,5.53308,0.638531,-0.958307,-0.758425
0.545301,-13.3903,0.0014827,-1.56986,24.2642,8.652,0.854699,0.745301,-0.0710314,-0.997474,-0.21445,0.0573433,5.6512,5.53755,5.55175,5.59049,0.63809,-0.957869,-0.758374
0.541149,-13.4088,0.0001767,-1.56983,24.3216,8.57427,0.860745,0.743093,-0.0718348,-0.997417,-0.218568,0.0575033,5.7098,5.59459,5.6091,5.64797,0.639954,-0.959741,-0.758319
0.536944,-13.2808,-0.0011003,-1.56988,24.3791,8.41683,0.870936,0.744939,-0.0724795,-0.99737,-0.222732,0.0576472,5.76864,5.65152,5.6666,5.70552,0.645914,-0.965712,-0.758264
0.532699,-13.2214,-0.0016293,-1.56995,24.4367,8.33757,0.885198,0.75079,-0.0729664,-0.997334,-0.226933,0.057775,5.8277,5.70833,5.72425,5.76312,0.655906,-0.975721,-0.758212
0.528426,-13.1646,-0.0021429,-1.57004,24.4945,8.2579,0.90338,0.76051,-0.0732961,-0.99731,-0.23116,0.0578868,5.88697,5.76501,5.78202,5.82075,0.66979,-0.989624,-0.758164
0.524137,-13.1097,-0.0026398,-1.57016,24.5524,8.1778,0.904388,0.753023,-0.0734692,-0.997297,-0.235403,0.0579826,5.94486,5.82309,5.83991,5.87842,0.666541,-0.986392,-0.758124
0.519845,-13.0564,-0.0031284,-1.57031,24.6104,8.09725,0.895372,0.735495,-0.0734861,-0.997296,-0.239653,0.0580629,6.00189,5.88204,5.89789,5.93609,0.653297,-0.97316,-0.758093
0.515561,-13.0042,-0.0036145,-1.57048,24.6684,8.01622,0.890321,0.721933,-0.0733467,-0.997306,-0.2439,0.0581273,6.05907,5.94082,5.95595,5.99377,0.644023,-0.963889,-0.758072
0.511297,-12.9024,-0.0045989,-1.57089,24.7266,7.85265,0.889757,0.712881,-0.0730509,-0.997328,-0.248133,0.0581762,6.11643,5.99935,6.01408,6.05143,0.639247,-0.959109,-0.758064
0.507067,-12.8522,-0.0051066,-1.57113,24.7847,7.77007,0.892663,0.707337,-0.0725984,-0.997361,-0.252342,0.0582099,6.17388,6.05772,6.07226,6.10907,0.637966,-0.957813,-0.758071
0.502881,-12.8022,-0.005631,-1.5714,24.843,7.68692,0.897656,0.703934,-0.0719885,-0.997405,-0.256518,0.0582283,6.23129,6.11599,6.13047,6.16667,0.638809,-0.958626,-0.758095
0.498754,-12.7519,-0.0061773,-1.57169,24.9012,7.60319,0.905653,0.703607,-0.0712203,-0.997461,-0.26065,0.0582318,6.28872,6.17411,6.1887,6.22422,0.642703,-0.96247,-0.758138
0.494696,-12.7013,-0.0067541,-1.57202,24.9594,7.51887,0.917661,0.707379,-0.0702929,-0.997526,-0.264729,0.0582203,6.34621,6.23198,6.24693,6.2817,0.650663,-0.970358,-0.758201
0.490721,-12.6504,-0.0073631,-1.57237,25.0176,7.43393,0.915535,0.697119,-0.0692048,-0.997602,-0.268743,0.0581944,6.40247,6.29086,6.30515,6.33911,0.644597,-0.964191,-0.758288
0.486842,-12.547,-0.0086956,-1.57317,25.0758,7.26212,0.914354,0.688731,-0.0679546,-0.997688,-0.272684,0.058154,6.45856,6.34962,6.36334,6.39642,0.639556,-0.959823,-0.758401
0.483071,-12.4944,-0.0094285,-1.57362,25.134,7.17521,0.916709,0.683291,-0.0665405,-0.997784,-0.276541,0.0580996,6.51464,6.40817,6.4215,6.45364,0.638136,-0.958318,-0.758542
0.479422,-12.441,-0.0102121,-1.57411,25.1921,7.08761,0.92111,0.680055,-0.0649605,-0.997888,-0.280304,0.0580314,6.57057,6.46656,6.47959,6.51074,0.63886,-0.958923,-0.758713
0.475907,-12.3864,-0.0110516,-1.57465,25.2501,6.9993,0.925016,0.676492,-0.0632122,-0.998,-0.283964,0.0579496,6.62618,6.52495,6.53763,6.56771,0.639202,-0.959103,-0.758919
0.472541,-12.3865,-0.011961,-1.57522,25.3081,6.91025,0.928687,0.67331,-0.0612932,-0.99812,-0.287509,0.0578548,6.68146,6.58327,6.59557,6.62454,0.639432,-0.959553,-0.759161
0.469335,-12.4239,-0.0109456,-1.5758,25.3659,6.82004,0.931473,0.669335,-0.0592006,-0.998246,-0.290931,0.0577479,6.73636,6.64159,6.65343,6.68121,0.638908,-0.959092,-0.759443
0.46629,-12.5005,-0.0032065,-1.57621,25.4237,6.72834,0.935914,0.66701,-0.0569314,-0.998378,-0.294219,0.0576304,6.79101,6.69975,6.71118,6.73772,0.640178,-0.960147,-0.759752
0.463379,-11.4194,0.0214688,-1.57533,25.4813,6.5442,0.944453,0.669064,-0.0544823,-0.998515,-0.297362,0.0575029,6.84551,6.7576,6.76881,6.79405,0.645688,-0.965433,-0.760054
0.460566,-10.9337,0.0339825,-1.57394,25.5388,6.45636,0.953361,0.67236,-0.0518494,-0.998655,-0.300352,0.0573653,6.89962,6.81533,6.82631,6.85019,0.651726,-0.971808,-0.760299
0.457813,-10.4266,0.0463225,-1.57193,25.5962,6.37113,0.948315,0.661584,-0.049029,-0.998797,-0.303178,0.0572176,6.95261,6.87368,6.88367,6.90612,0.643997,-0.963966,-0.76044
0.455085,-9.71751,0.0598371,-1.56928,25.6534,6.28877,0.946972,0.655085,-0.0460168,-0.998941,-0.305829,0.0570601,7.00541,6.93169,6.94089,6.96183,0.64014,-0.96022,-0.760432
0.452339,-8.95877,0.0792207,-1.56582,25.7104,6.21103,0.949171,0.652339,-0.0428081,-0.999083,-0.308297,0.0568937,7.05795,6.98939,6.99795,7.01731,0.640005,-0.960038,-0.760221
0.449518,-8.22318,0.100763,-1.56132,25.7673,6.13849,0.95137,0.649972,-0.0393981,-0.999224,-0.31057,0.0567193,7.11003,7.04694,7.05484,7.07255,0.640061,-0.960037,-0.75974
0.446557,-7.53289,0.122521,-1.55574,25.8241,6.07114,0.952746,0.647254,-0.0357815,-0.99936,-0.312639,0.0565368,7.16162,7.10437,7.11155,7.12753,0.639497,-0.959479,-0.75891
0.44339,-6.28438,0.164399,-1.54137,25.8806,5.95119,0.955682,0.64663,-0.0319526,-0.999489,-0.314494,0.0563468,7.21278,7.16158,7.16808,7.18225,0.6407,-0.960794,-0.757658
0.439958,-5.71979,0.184351,-1.53264,25.9369,5.89815,0.95785,0.64535,-0.0279055,-0.999611,-0.316125,0.0561499,7.2634,7.21867,7.2244,7.23667,0.641352,-0.961224,-0.755912
0.436206,-5.19149,0.203598,-1.52294,25.9931,5.84947,0.957729,0.642512,-0.0236337,-0.999721,-0.317522,0.0559462,7.31344,7.27562,7.2805,7.29081,0.63994,-0.959855,-0.753606
0.432085,-4.70211,0.222104,-1.51231,26.049,5.80492,0.960283,0.642835,-0.0191305,-0.999817,-0.318674,0.0557364,7.36301,7.33234,7.33637,7.34463,0.641433,-0.961391,-0.75068
0.427548,-4.24579,0.239692,-1.50076,26.1048,5.76428,0.959637,0.640439,-0.0143885,-0.999896,-0.319572,0.055521,7.41195,7.38892,7.39199,7.39814,0.639965,-0.959945,-0.747076
0.422555,-3.82047,0.256445,-1.48835,26.1603,5.72733,0.962152,0.641722,-0.0094,-0.999956,-0.320206,0.0553002,7.46036,7.44528,7.44734,7.45131,0.641903,-0.9619,-0.742742
0.417071,-3.42491,0.27235,-1.47513,26.2156,5.69388,0.96771,0.646582,-0.004157,-0.999991,-0.320565,0.0550742,7.50816,7.50145,7.5024,7.50414,0.647136,-0.967141,-0.737633
0.411066,-3.05811,0.287375,-1.46113,26.2707,5.66373,0.973332,0.652065,0.0013493,-0.999999,-0.32064,0.0548432,7.55529,7.55748,7.55716,7.5566,0.652691,-0.972705,-0.731706
0.404516,-2.40765,0.31468,-1.43099,26.3255,5.61249,0.966092,0.645229,0.007128,-0.999975,-0.320421,0.0546071,7.60181,7.61329,7.61158,7.60869,0.645647,-0.965634,-0.724927
0.3974,-2.12271,0.326918,-1.41494,26.3801,5.591,0.961224,0.641443,0.0131888,-0.999913,-0.319897,0.0543656,7.64773,7.66886,7.66564,7.6604,0.641244,-0.961284,-0.717262
0.389704,-1.86394,0.338193,-1.39831,26.4345,5.57199,0.959049,0.640951,0.019542,-0.999809,-0.319059,0.0541181,7.69297,7.72424,7.71933,7.71171,0.639807,-0.959888,-0.708688
0.38142,-1.63084,0.3485,-1.38114,26.4886,5.55524,0.957943,0.642057,0.0261983,-0.999657,-0.317896,0.053864,7.73752,7.77943,7.7726,7.76261,0.639719,-0.959732,-0.699185
0.372542,-1.42293,0.357838,-1.36348,26.5425,5.54054,0.956717,0.643888,0.0331691,-0.99945,-0.316399,0.0536025,7.78135,7.83445,7.82544,7.81309,0.639792,-0.959933,-0.688736
0.363074,-1.23968,0.366216,-1.34538,26.5961,5.52768,0.95626,0.646941,0.0404665,-0.999181,-0.314557,0.0533322,7.82443,7.88931,7.87782,7.86313,0.64092,-0.960967,-0.677333
0.35302,-1.08326,0.373647,-1.32689,26.6494,5.51646,0.954036,0.648887,0.0481031,-0.998842,-0.31236,0.053052,7.86683,7.94393,7.9297,7.91272,0.640572,-0.960496,-0.664972
0.342393,-0.950382,0.380069,-1.30804,26.7025,5.50663,0.950188,0.649924,0.0560921,-0.998426,-0.309799,0.0527603,7.90855,7.9983,7.98105,7.96185,0.638893,-0.958699,-0.651653
0.331208,-0.840067,0.385597,-1.2889,26.7552,5.49799,0.94887,0.654274,0.0644475,-0.997921,-0.306863,0.0524553,7.94935,8.05266,8.03184,8.0105,0.640035,-0.959777,-0.637382
0.319486,-0.751533,0.390275,-1.2695,26.8077,5.49035,0.94992,0.661839,0.0731838,-0.997318,-0.303543,0.0521354,7.98914,8.1071,8.08204,8.05866,0.64383,-0.963607,-0.622172
0.307253,-0.683937,0.394145,-1.24989,26.8598,5.4835,0.953311,0.672603,0.0823164,-0.996606,-0.299828,0.0517984,8.02785,8.16169,8.13162,8.10633,0.650248,-0.970148,-0.606038
0.294539,-0.636395,0.397251,-1.2301,26.9116,5.47726,0.958945,0.6865,0.0918612,-0.995772,-0.295708,0.0514426,8.06539,8.21654,8.18053,8.15348,0.659183,-0.979305,-0.589001
0.281378,-0.608013,0.399641,-1.21017,26.963,5.47145,0.949044,0.685106,0.101835,-0.994801,-0.291173,0.0510656,8.10346,8.26987,8.22876,8.2001,0.652937,-0.972717,-0.571088
0.267807,-0.597918,0.401363,-1.19014,27.0141,5.46589,0.936173,0.682065,0.112254,-0.99368,-0.286213,0.0506657,8.1411,8.32275,8.27625,8.24619,0.644043,-0.963968,-0.552328
0.253868,-0.597918,0.402466,-1.17004,27.0648,5.46042,0.925607,0.682039,0.123138,-0.99239,-0.280819,0.0502406,8.17774,8.37571,8.32298,8.29172,0.637744,-0.957668,-0.532755
0.239607,-0.588405,0.402996,-1.1499,27.115,5.45494,0.916943,0.684927,0.134503,-0.990913,-0.27498,0.0497884,8.21336,8.42882,8.36892,8.33669,0.633631,-0.953683,-0.51241
0.225072,-0.563385,0.402991,-1.12974,27.1648,5.44954,0.910118,0.690933,0.14637,-0.98923,-0.268686,0.0493076,8.24787,8.48221,8.41402,8.38108,0.631631,-0.952178,-0.491334
0.210315,-0.524566,0.402486,-1.1096,27.2141,5.44437,0.904322,0.698271,0.158758,-0.987318,-0.261927,0.0487962,8.28131,8.53574,8.45827,8.42488,0.630926,-0.951342,-0.469574
0.195389,-0.473231,0.4015,-1.0895,27.2629,5.43955,0.895943,0.704057,0.171686,-0.985152,-0.254693,0.0482529,8.31426,8.58895,8.50162,8.46808,0.627947,-0.948296,-0.447181
0.180351,-0.410133,0.400039,-1.06946,27.3112,5.4352,0.888247,0.711753,0.185174,-0.982706,-0.246974,0.0476768,8.34618,8.64246,8.54406,8.51066,0.625911,-0.946418,-0.424206
0.16526,-0.335358,0.398089,-1.0495,27.3588,5.43143,0.881171,0.721294,0.199243,-0.97995,-0.23876,0.0470668,8.37704,8.69632,8.58554,8.55261,0.624743,-0.945593,-0.400706
0.150175,-0.24815,0.395605,-1.02966,27.4059,5.42834,0.875797,0.732722,0.213912,-0.976853,-0.230041,0.0464225,8.40658,8.75066,8.62604,8.59392,0.625484,-0.945803,-0.37674
0.135158,-0.14669,0.392509,-1.00997,27.4523,5.42605,0.871703,0.746848,0.2292,-0.973379,-0.220807,0.045744,8.43478,8.80575,8.66555,8.63458,0.627691,-0.947774,-0.352367
0.120273,-0.0262704,0.388623,-0.990442,27.4981,5.4247,0.868963,0.7639,0.245127,-0.969491,-0.211048,0.0450315,8.46156,8.86182,8.70405,8.67456,0.631404,-0.951642,-0.327652
0.105583,0.1199,0.383692,-0.971119,27.5431,5.42446,0.867589,0.782329,0.26171,-0.965147,-0.200754,0.0442862,8.48681,8.91861,8.7415,8.71387,0.636597,-0.955816,-0.302656
0.0911504,0.296772,0.377519,-0.952071,27.5874,5.42556,0.867614,0.805618,0.278966,-0.960301,-0.189914,0.0435094,8.51045,8.97722,8.77791,8.75248,0.643257,-0.96355,-0.277446
0.0770405,0.514984,0.369713,-0.933373,27.6309,5.4283,0.865623,0.8275,0.296908,-0.954906,-0.17852,0.0427033,8.53338,9.03608,8.81327,8.79039,0.648069,-0.968704,-0.252086
0.0633166,0.514984,0.369713,-0.933373,27.6736,5.4283,0.856612,0.843388,0.315548,-0.948909,-0.16656,0.0418706,8.55728,9.09371,8.84756,8.82758,0.646288,-0.966858,-0.226642
0.0500416,0.789306,0.359739,-0.915125,27.7155,5.43304,0.843577,0.856423,0.334896,-0.942255,-0.154025,0.0410149,8.58153,9.15085,8.8808,8.86404,0.64084,-0.960994,-0.201177
0.0372777,1.13992,0.34688,-0.897459,27.7565,5.4403,0.82969,0.87031,0.354955,-0.934883,-0.140904,0.0401406,8.60525,9.20867,8.91298,8.89975,0.634759,-0.954543,-0.175755
0.0250857,1.59731,0.330078,-0.880527,27.7966,5.45076,0.814134,0.885866,0.375726,-0.926731,-0.127189,0.0392527,8.62881,9.26755,8.94413,8.93471,0.627295,-0.948148,-0.150436
0.013525,2.20258,0.307942,-0.86453,27.8359,5.4654,0.800006,0.9023,0.397202,-0.917731,-0.112868,0.0383574,8.65113,9.32729,8.97426,8.96889,0.621322,-0.940936,-0.12528
0.0026531,2.20258,0.307942,-0.86453,27.8742,5.4654,0.785982,0.92231,0.419372,-0.907814,-0.0979316,0.0374617,8.67267,9.38908,9.0034,9.00229,0.615594,-0.935217,-0.10034
-0.0074744,2.99369,0.279251,-0.84982,27.9117,5.48551,0.772647,0.945697,0.442216,-0.896909,-0.0823699,0.0365735,8.69322,9.4531,9.03159,9.0349,0.610624,-0.930574,-0.075666
-0.0168043,4.02789,0.242272,-0.836765,27.9483,5.51273,0.760359,0.972047,0.465703,-0.884941,-0.0661728,0.035702,8.71259,9.51938,9.05887,9.06669,0.6067,-0.926377,-0.051302
-0.0252856,4.68249,0.1954,-0.825758,27.984,5.54914,0.748929,1.00196,0.489795,-0.871838,-0.0493302,0.0348571,8.73085,9.58842,9.08529,9.09767,0.603614,-0.922873,-0.0272853
-0.03287,4.68249,0.1954,-0.825758,28.0188,5.54914,0.737738,1.03769,0.514444,-0.857524,-0.0318322,0.0340504,8.74829,9.66164,9.1109,9.12781,0.600796,-0.921675,-0.0036454
-0.0395116,4.6731,0.138869,-0.817382,28.0529,5.59117,0.727608,1.07687,0.539581,-0.841934,-0.0136686,0.0332922,8.7645,9.73816,9.13578,9.1571,0.598929,-0.920318,0.0195975
-0.0451674,4.66373,0.073142,-0.812103,28.0862,5.63281,0.718419,1.11936,0.565159,-0.824982,0.0051705,0.0326038,8.77952,9.81815,9.16001,9.18554,0.597854,-0.918279,0.0424328
-0.0497979,4.66373,0.073142,-0.812103,28.1188,5.63281,0.709125,1.17007,0.590965,-0.806697,0.024695,0.0320272,8.79403,9.90457,9.18367,9.2131,0.596744,-0.9192,0.0648668
-0.0533893,4.65438,0.0383324,-0.809572,28.1508,5.67405,0.68809,1.21191,0.616493,-0.78736,0.0449082,0.0315711,8.81558,9.98692,9.20687,9.23978,0.586683,-0.909301,0.0869448
-0.0559612,4.64505,0.0373486,-0.807778,28.1824,5.71492,0.654996,1.245,0.64144,-0.767173,0.0658051,0.0312232,8.84547,10.0642,9.22971,9.26561,0.568301,-0.889328,0.108737
-0.0575389,4.64505,0.0373486,-0.807778,28.2136,5.71492,0.616723,1.28328,0.665744,-0.74618,0.0873799,0.0309844,8.88001,10.1449,9.25228,9.29059,0.547567,-0.870176,0.130314
-0.0581511,4.63573,0.0616417,-0.805431,28.2446,5.75542,0.577074,1.32293,0.689307,-0.724469,0.109627,0.0308504,8.91695,10.2266,9.27465,9.31473,0.5277,-0.848792,0.151756
-0.0578304,4.62644,0.106456,-0.801233,28.2754,5.79555,0.533029,1.36697,0.712051,-0.702128,0.132541,0.0308164,8.95852,10.3114,9.29688,9.33806,0.506795,-0.827248,0.173145
-0.0566115,4.62644,0.106456,-0.801233,28.3063,5.79555,0.256611,1.44968,0.733906,-0.679251,0.156115,0.0308768,9.17225,10.4245,9.31903,9.36058,0.330419,-0.828581,0.194568
-0.0545218,4.61716,0.112143,-0.795639,28.3371,5.83533,0.372889,1.39558,0.754814,-0.655938,0.180345,0.0310276,9.10085,10.4357,9.34116,9.38231,0.424937,-0.735071,0.216108
-0.0515667,4.61716,0.112143,-0.795639,28.3682,5.83533,0.412379,1.3538,0.774728,-0.632294,0.205224,0.0312654,9.08378,10.4521,9.36331,9.40326,0.465968,-0.650779,0.237829
-0.0477446,4.6079,0.118721,-0.789933,28.3994,5.87475,0.375521,1.32448,0.793614,-0.608422,0.230746,0.0315852,9.12543,10.4746,9.38556,9.42345,0.459222,-0.575096,0.259795
-0.0430568,4.59866,0.141549,-0.783468,28.431,5.91384,0.41,1.29,0.811448,-0.584425,0.256907,0.0319807,9.1102,10.4897,9.40795,9.44289,0.496522,-0.497001,0.282071
-0.0375085,4.59866,0.141549,-0.783468,28.463,5.91384,0.440022,1.25998,0.82822,-0.560403,0.283701,0.0324455,9.09716,10.5051,9.43053,9.4616,0.53029,-0.422395,0.30472
-0.0311086,4.58944,0.170591,-0.775683,28.4954,5.95259,0.468823,1.23118,0.84393,-0.536453,0.311121,0.0329714,9.08393,10.5186,9.45333,9.47958,0.562622,-0.349348,0.327809
-0.02387,0.566266,0.201816,-0.766376,28.5284,5.99102,0.496362,1.20364,0.858589,-0.512664,0.339161,0.033551,9.07069,10.5303,9.47636,9.49686,0.593629,-0.277901,0.351399
-0.0158086,0.566266,0.201816,-0.766376,28.562,5.99102,0.521604,1.1784,0.872216,-0.489122,0.367818,0.0341762,9.05849,10.5413,9.49965,9.51344,0.622945,-0.208562,0.37555
-0.006944,-3.60363,0.230726,-0.755541,28.5961,5.99574,0.544051,1.15595,0.884837,-0.465901,0.397083,0.0348387,9.04795,10.5522,9.5232,9.52934,0.650557,-0.141475,0.400319
0.0027012,-2.93907,0.255982,-0.743369,28.631,5.96562,0.564927,1.13507,0.896486,-0.443072,0.426953,0.0355311,9.03813,10.5622,9.547,9.54458,0.677256,-0.0759663,0.425756
0.0131011,-2.93907,0.255982,-0.743369,28.6665,5.96562,0.583527,1.11647,0.907202,-0.420694,0.457421,0.0362455,9.02979,10.572,9.57106,9.55917,0.702907,-0.0122731,0.451909
0.0242268,-2.42135,0.276776,-0.730016,28.7028,5.94093,0.60281,1.09719,0.917029,-0.398821,0.488481,0.036975,9.02033,10.5793,9.59534,9.57312,0.728894,0.0508984,0.478819
0.0360466,-2.02759,0.293319,-0.71576,28.7397,5.92052,0.619232,1.08077,0.926011,-0.377497,0.520128,0.0377129,9.01303,10.5872,9.61983,9.58645,0.753886,0.112142,0.506521
0.0485257,-1.73206,0.306208,-0.700763,28.7774,5.90337,0.634782,1.06522,0.934197,-0.356759,0.552356,0.038453,9.00615,10.5943,9.6445,9.59916,0.77882,0.172331,0.535044
0.0616269,-1.73206,0.306208,-0.700763,28.8159,5.90337,0.649481,1.05052,0.941635,-0.336636,0.58516,0.0391895,8.99971,10.6005,9.66932,9.61129,0.803799,0.231517,0.564414
